beta_s,beta_r,delta_s,delta_r,alpha_H,alpha_R,alpha_S,alpha_Z,log_q_H,log_q_R,log_q_S,log_q_Z,s0,r0,log_total0,log_totalT,fraccion_mdr,treat_0,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7,treat_8,treat_9,treat_10,treat_11,treat_12,treat_13,treat_14,treat_15,treat_16,treat_17,treat_18,treat_19,treat_20,treat_21,treat_22,treat_23,treat_24,treat_25,treat_26,treat_27,treat_28,treat_29,treat_30,treat_31,treat_32,treat_33,treat_34,treat_35,treat_36,treat_37,treat_38,treat_39,treat_40,treat_41,treat_42,treat_43,treat_44,treat_45,treat_46,treat_47,treat_48,treat_49,treat_50,treat_51,treat_52,treat_53,treat_54,treat_55,treat_56,treat_57,treat_58,treat_59,treat_60,treat_61,treat_62,treat_63,treat_64,treat_65,treat_66,treat_67,treat_68,treat_69,treat_70,treat_71,treat_72,treat_73,treat_74,treat_75,treat_76,treat_77,treat_78,treat_79,treat_80,treat_81,treat_82,treat_83,treat_84,treat_85,treat_86,treat_87,treat_88,treat_89,treat_90,treat_91,treat_92,treat_93,treat_94,treat_95,treat_96,treat_97,treat_98,treat_99,treat_100,treat_101,treat_102,treat_103,treat_104,treat_105,treat_106,treat_107,treat_108,treat_109,treat_110,treat_111,treat_112,treat_113,treat_114,treat_115,treat_116,treat_117,treat_118,treat_119,treat_120,treat_121,treat_122,treat_123,treat_124,treat_125,treat_126,treat_127,treat_128,treat_129,treat_130,treat_131,treat_132,treat_133,treat_134,treat_135,treat_136,treat_137,treat_138,treat_139,treat_140,treat_141,treat_142,treat_143,treat_144,treat_145,treat_146,treat_147,treat_148,treat_149,treat_150,treat_151,treat_152,treat_153,treat_154,treat_155,treat_156,treat_157,treat_158,treat_159,treat_160,treat_161,treat_162,treat_163,treat_164,treat_165,treat_166,treat_167,treat_168,treat_169,treat_170,treat_171,treat_172,treat_173,treat_174,treat_175,treat_176,treat_177,treat_178,treat_179,prob_cura,recomendacion_cura,mejor_delta_log,mejor_log_mdr,cura_segun_ODE,tratamiento_recomendado,archivo_tratamiento
0.4241299521417231,0.2999428726964701,0.3187747337792328,0.3198822277045471,0.0331277414451598,0.0402631399125325,0.0238659628344544,0.0112161790898963,-4.832945498251912,-5.8676176634264054,-6.155955170662506,-4.078910941280494,0.01180996551642,2.9715411566265164e-07,-1.9277404431912597,-0.8224784296310075,0.0009453179435981,10,8,8,8,8,8,8,8,7,7,7,7,8,8,11,7,7,7,7,7,7,7,7,11,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,0,2,2,2,2,2,14,14,14,14,14,14,14,14,11,10,10,10,13,13,13,13,13,14,14,7,7,7,7,0,0,0,0,0,13,13,13,13,5,5,5,14,14,14,8,8,8,8,8,8,8,8,8,8,8,8,10,4,12,12,12,12,12,12,12,12,15,15,15,15,15,15,12,12,12,12,12,9,9,9,9,9,9,9,9,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,8,6,8,3,3,10,10,2,2,7,7,0.00035075843,Tratamiento recomendado,-1.7293284,-2.5073535,True,"RIF: 171 días, PZA: 172 días, SRT: 175 días, INH: 172 días",MisDatos/tratamientos_optimizados/paciente_97_tratamiento.csv
0.4304512817539468,0.28952855535894,0.3004390374882209,0.3105936281426334,0.0397756574834771,0.0320782933800872,0.027610211796611,0.011841317637549,-5.065231368154739,-5.986054381783398,-6.1712535960635675,-4.044413240668124,0.0091782604761206,4.566296481026708e-07,-2.037218015184371,-1.04503749129201,0.0015325306427552,15,15,15,15,15,15,15,15,12,15,12,15,15,15,15,15,12,7,15,15,15,15,15,3,15,15,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,15,15,15,12,12,15,15,15,12,15,12,3,15,15,15,12,3,15,3,15,15,15,3,15,15,15,3,12,3,15,15,12,15,15,15,3,15,15,3,15,15,12,12,15,15,15,15,12,3,15,3,15,15,8,15,12,15,15,15,15,15,15,15,15,3,12,3,3,12,15,15,15,15,3,15,12,15,15,15,15,15,3,15,12,0,7,15,15,15,15,15,15,12,15,12,15,15,15,15,15,3,15,15,3,3,7,3,15,3,15,15,8,3,3,15,3,15,15,15,15,15,3,15,12,6,3,15,2,15,15,0.000116045645,Tratamiento recomendado,-1.7757282,-2.482872,True,"RIF: 174 días, PZA: 177 días, SRT: 174 días, INH: 172 días",MisDatos/tratamientos_optimizados/paciente_98_tratamiento.csv
0.3780943442726822,0.2862171833287589,0.3058256234273381,0.3257358741701396,0.0391998202194488,0.0387472800271878,0.0236409620112589,0.0119048087782675,-5.019573744110321,-6.158156529993328,-6.14962679827318,-4.087396340033732,0.0099823591227021,3.514435454504594e-07,-2.0007515204228867,-3.5964814914450183,0.0037400468532119,15,15,15,15,15,15,15,15,15,15,15,15,11,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,12,3,15,5,15,15,15,15,15,15,15,15,15,15,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,12,15,12,15,15,15,15,15,15,15,15,15,12,12,15,15,15,12,15,15,4,15,15,12,2,15,15,15,15,15,3,3,7,12,15,15,15,15,15,3,15,15,15,8,15,15,10,15,3,3,3,15,7,15,15,15,15,3,12,15,12,5,15,3,2,15,12,3,15,15,15,15,15,15,12,3,15,15,15,15,3,15,12,15,15,12,15,15,15,3,15,12,3,12,3,3,3,15,3,3,15,3,15,15,15,15,15,15,15,15,15,15,9,15,15,15,15,0.81784844,Seguimiento sin tratamiento,-1.854126,-2.466502,True,"RIF: 177 días, PZA: 172 días, SRT: 177 días, INH: 174 días",MisDatos/tratamientos_optimizados/paciente_99_tratamiento.csv
0.4112711772527722,0.2485679331306842,0.3211513686944557,0.3115794159465373,0.0397611096462927,0.0358891604944185,0.0227019784932243,0.0131447275603971,-4.865812862309448,-5.81425118269439,-6.082105338220442,-3.886124578891827,0.0112568733244463,1.239511221248636e-07,-1.9485774390194073,-2.2378505634050505,0.001671683041864,15,15,15,15,12,15,15,15,15,15,15,15,15,12,3,15,15,15,3,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,3,15,15,12,15,15,12,12,15,15,3,15,15,3,3,15,12,3,3,12,3,15,15,15,13,3,15,15,15,15,3,3,15,15,15,15,12,12,3,15,15,1,15,3,15,15,15,6,15,15,12,3,15,15,15,3,12,15,15,15,15,15,15,3,15,3,15,15,15,3,15,15,15,15,15,15,15,15,3,15,15,3,15,3,15,0,12,15,14,3,12,15,7,15,10,3,14,15,3,15,3,3,15,3,15,12,12,15,15,15,15,12,15,15,15,3,0.0038710106,Tratamiento recomendado,-1.7410713,-2.4995723,True,"RIF: 177 días, PZA: 174 días, SRT: 174 días, INH: 169 días",MisDatos/tratamientos_optimizados/paciente_100_tratamiento.csv
0.3803794012716185,0.2283286166822995,0.3048055187108067,0.3162752649782286,0.0395436500266598,0.0347216136189187,0.0239601008109773,0.0130557509127883,-4.889649484116345,-5.9833528260124345,-6.1786894888451345,-3.949965300126409,0.0114573515578018,2.233803833480367e-07,-1.9409072935739984,-3.150835198266442,0.0012254432738664,15,15,15,15,15,15,15,15,15,15,15,3,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,12,3,3,9,15,15,15,12,15,15,15,3,15,3,15,12,15,12,15,15,15,7,13,15,15,15,12,12,8,3,15,15,15,3,15,13,3,15,12,15,3,15,15,15,15,3,4,15,14,15,15,3,10,12,15,15,15,15,15,15,15,15,3,15,15,3,3,15,15,15,3,15,15,15,15,15,12,15,3,15,3,15,15,15,8,3,12,15,3,15,3,15,3,15,15,3,15,15,0,15,12,3,15,15,15,15,3,4,15,15,3,15,3,15,15,3,15,0.3170238,Seguimiento sin tratamiento,-1.8072267,-2.4813287,True,"RIF: 174 días, PZA: 176 días, SRT: 172 días, INH: 174 días",MisDatos/tratamientos_optimizados/paciente_101_tratamiento.csv
0.3613431636234485,0.2608017434376968,0.3083656262137446,0.3277361256608072,0.0411051775424173,0.0348400290505975,0.0255910402605438,0.0139307346928461,-5.084867751025963,-6.007319950626782,-6.1197738994623245,-3.868759296782576,0.0112537370110337,3.354254238707398e-07,-1.9486902938512485,-5.088572763602631,0.0043267758515595,15,15,15,15,15,15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,1,15,12,3,15,15,5,15,13,15,1,3,15,15,15,12,15,15,15,3,2,15,15,15,12,15,3,15,13,15,15,7,15,3,3,15,15,3,3,15,15,3,15,3,3,15,15,15,15,3,3,12,15,3,15,12,15,15,15,15,15,15,15,3,15,15,15,15,12,15,15,15,0,15,3,15,15,12,12,15,12,3,3,3,15,14,15,15,15,12,15,15,3,15,15,15,3,15,15,15,5,15,12,12,3,15,15,3,15,15,15,15,3,15,3,12,15,15,15,15,0.9997733,Seguimiento sin tratamiento,-1.8802824,-2.4405646,True,"RIF: 177 días, PZA: 177 días, SRT: 176 días, INH: 172 días",MisDatos/tratamientos_optimizados/paciente_102_tratamiento.csv
0.4294310118476948,0.29955416901049,0.3060769860869747,0.3277928574494717,0.0381153833807732,0.0374496350063522,0.0245480285650194,0.0104743236752763,-5.013393319974825,-6.002608775621272,-6.069767438575679,-4.062995114000236,0.008925498415176,3.3141398730432145e-07,-2.0493513972355535,-0.7522135530356177,0.0005310459129387,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,5,13,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,13,13,14,10,10,10,10,14,14,5,5,5,11,11,11,11,11,11,1,1,1,1,1,1,1,8,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15,1,1,1,12,12,5,5,5,5,5,5,12,12,12,12,12,12,10,0,7,1,1,1,1,1,1,1,1,14,14,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,14,14,14,14,15,15,15,15,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,5,4,0.00013272515,Tratamiento recomendado,-1.7535447,-2.5025952,True,"RIF: 179 días, PZA: 176 días, SRT: 178 días, INH: 171 días",MisDatos/tratamientos_optimizados/paciente_103_tratamiento.csv
0.4036259593609735,0.2314482475174935,0.3108878150345043,0.3312517101895573,0.0374264044750783,0.0356493389059819,0.027242883713326,0.012974307775307,-5.1149647704003565,-5.814857074063219,-6.0818065445409575,-3.9493113362079657,0.0108397704547321,1.9287559417718645e-07,-1.9649721869363648,-1.043775531819107,0.0003361284638973,15,15,15,15,15,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,12,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,3,3,3,3,3,10,6,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,14,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,13,13,13,6,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,8,3,3,3,3,9,10,10,10,1,1,1,15,15,3,3,3,3,15,10,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0001368003,Tratamiento recomendado,-1.7627019,-2.4998627,True,"RIF: 174 días, PZA: 175 días, SRT: 174 días, INH: 172 días",MisDatos/tratamientos_optimizados/paciente_104_tratamiento.csv
0.4279665114820716,0.2668929964710389,0.3190183283558454,0.3203516092351093,0.037258883051522,0.0353897845886896,0.0240972089161338,0.0109801777802076,-4.828577574139181,-6.031361772552902,-6.029212618632475,-3.842794201691268,0.0080229507612134,5.8757287684245646e-08,-2.095662692550082,-1.0577082889770195,0.0002436456430653,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.00027115928,Tratamiento recomendado,-1.7748997,-2.4837494,True,"RIF: 175 días, PZA: 177 días, SRT: 176 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_105_tratamiento.csv
0.4382722089277251,0.2647870349298355,0.3146707389557818,0.3367150427643332,0.0392955827695042,0.0415893406511116,0.0236048590062965,0.010070037658004,-5.059325040403883,-5.882000976137907,-5.911276074887945,-4.009161407071264,0.0096143482913792,2.949811220817537e-07,-2.017066824546482,-0.6888350410885814,0.0007769931910103,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0.00027868673,Tratamiento recomendado,-1.7255766,-2.5226023,True,"RIF: 177 días, PZA: 177 días, SRT: 177 días, INH: 176 días",MisDatos/tratamientos_optimizados/paciente_106_tratamiento.csv
0.3777969856586025,0.2873431009482302,0.3216361874721813,0.3381346651277919,0.0380895292778602,0.0358772574686421,0.0265022415277513,0.0108932282588059,-5.009899251360126,-5.809373994895669,-5.995657842810441,-3.951431163654891,0.0106107119067962,3.891677942528095e-07,-1.974239548633257,-4.555111117356614,0.0056432618031112,15,15,15,15,15,15,15,12,0,15,15,15,15,3,7,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,12,15,10,15,15,15,12,15,12,15,15,15,3,15,7,15,15,3,15,12,15,3,15,1,12,15,3,12,12,15,15,12,15,3,15,15,15,3,15,15,12,15,12,15,15,15,15,3,15,15,15,3,12,15,15,15,3,15,15,3,15,3,15,2,15,15,15,15,3,15,15,3,15,3,3,15,3,12,12,15,15,15,15,15,3,3,9,10,3,15,15,15,5,15,15,15,15,15,15,15,15,12,3,12,15,15,15,1,15,3,2,3,15,15,15,2,15,3,15,3,0.9991173,Seguimiento sin tratamiento,-1.7860081,-2.488182,True,"RIF: 174 días, PZA: 171 días, SRT: 175 días, INH: 171 días",MisDatos/tratamientos_optimizados/paciente_107_tratamiento.csv
0.43407698902449,0.2803068084524511,0.3219643195751853,0.310151500652839,0.0347286774690442,0.0371236508547114,0.0247969967182802,0.0109597793957783,-4.802864116331408,-6.01263647563043,-6.0330199590883105,-3.9992489706891625,0.0099849816511227,4.829663047749365e-07,-2.000631722872344,-0.8722425996934386,0.0008719689055665,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,0.0002917715,Tratamiento recomendado,-1.7440672,-2.5060806,True,"RIF: 178 días, PZA: 178 días, SRT: 176 días, INH: 176 días",MisDatos/tratamientos_optimizados/paciente_108_tratamiento.csv
0.3932573727875486,0.2509903094773295,0.3275071840714252,0.3253166801209269,0.0416009266153652,0.0327355076021052,0.0259541365090714,0.0104584410873842,-4.894993052001247,-6.034902467374391,-6.0371993342095935,-4.1666785180487595,0.0118297963665658,8.743777159642035e-08,-1.9270195210849104,-1.5656713256621495,0.0005943501926286,14,14,14,14,14,14,14,2,2,2,5,12,12,12,12,12,12,11,11,11,12,12,14,14,6,6,6,6,2,2,9,10,10,14,8,1,1,6,6,6,6,6,6,12,12,12,12,12,12,12,12,12,5,5,5,5,5,10,12,12,12,12,12,0,0,0,0,7,7,7,7,9,9,9,13,9,9,9,9,9,9,9,7,7,7,7,6,6,6,10,10,9,9,9,9,9,9,13,4,4,4,4,4,4,13,13,13,13,13,13,13,13,13,7,7,4,4,4,4,7,7,7,7,11,9,9,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,8,8,8,10,10,10,10,0.00043994607,Tratamiento recomendado,-1.7907445,-2.5102358,True,"RIF: 177 días, PZA: 178 días, SRT: 179 días, INH: 178 días",MisDatos/tratamientos_optimizados/paciente_109_tratamiento.csv
0.4232438336414129,0.2423269102770388,0.3242000799297069,0.3339088136233146,0.0306228311219853,0.0340891829253703,0.0259605588688886,0.0112104836029582,-4.86031085679064,-5.853321720444631,-5.912748997286764,-4.143038341314056,0.0097982458925476,1.9344760190190322e-07,-2.008843091647909,-0.8832362647826784,0.0002131461659477,7,5,5,5,6,6,6,6,15,11,11,11,11,12,12,12,12,12,14,3,3,3,6,6,6,6,6,6,15,15,15,15,15,15,15,15,14,14,9,9,9,9,9,4,7,7,7,7,7,7,0,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,5,5,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0004357265,Tratamiento recomendado,-1.6967738,-2.554608,False,"RIF: 177 días, PZA: 176 días, SRT: 176 días, INH: 174 días",MisDatos/tratamientos_optimizados/paciente_110_tratamiento.csv
0.3603249093779906,0.2216176072770869,0.3072133867720877,0.3046676242334037,0.0371272230216049,0.0317498231284044,0.0250178058784579,0.0139587354386703,-5.15216536118889,-5.958904150373422,-5.9578178707119225,-4.182091156225063,0.0112442838012463,2.693600774736644e-07,-1.9490577979808703,-1.7226067782761814,0.0007592190799914,7,7,7,7,10,10,10,10,10,6,10,10,10,10,10,10,2,2,8,8,8,8,13,13,4,4,7,7,7,7,7,7,7,7,7,7,7,7,5,9,9,9,9,9,9,9,9,4,4,4,4,4,0,6,6,6,6,6,6,8,8,8,0,0,3,3,3,3,0,0,0,0,0,0,0,0,13,14,14,14,12,12,12,12,12,12,12,12,12,8,8,8,8,4,4,4,8,8,8,8,8,8,8,8,8,8,10,10,10,10,3,3,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,6,6,9,9,9,9,9,8,8,8,8,10,10,10,10,10,10,10,10,1,1,14,14,14,14,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,5,9,9,9,9,9,9,9,9,9,9,9,9,0.0021715413,Tratamiento recomendado,-1.8139999,-2.5096211,True,"RIF: 175 días, PZA: 177 días, SRT: 175 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_111_tratamiento.csv
0.4209910327187877,0.2688874771501011,0.3124821244440696,0.3271850738656245,0.0409231330722651,0.0340209845529883,0.0237975437086962,0.0130871854307047,-4.970009057595178,-5.995715546640845,-5.940575789632277,-4.165624409453228,0.0114811853682786,2.639527723689056e-07,-1.9400032868155537,-1.410537965629156,0.0009075221804659,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,12,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,5,15,15,15,3,15,15,12,15,15,3,3,12,15,12,3,12,15,15,15,15,15,15,3,15,15,15,12,15,15,2,3,15,3,12,3,15,12,3,0,3,15,15,10,15,3,15,15,15,15,3,15,15,12,15,3,15,15,15,3,3,15,15,15,15,15,12,3,15,15,15,15,15,12,15,15,15,15,5,12,12,15,3,3,15,15,3,12,15,12,12,7,15,3,15,15,3,15,15,0,15,3,15,15,15,15,12,6,15,15,3,15,15,15,15,15,15,3,15,15,15,15,12,3,0.0005083539,Tratamiento recomendado,-1.6767181,-2.584572,False,"RIF: 177 días, PZA: 177 días, SRT: 174 días, INH: 171 días",MisDatos/tratamientos_optimizados/paciente_112_tratamiento.csv
0.3945968366391528,0.2389714054807313,0.3163452108362238,0.3237265429327163,0.0338296652138149,0.0369691077194904,0.029645688782696,0.0107115871855577,-5.032030649183265,-6.1418469758749445,-6.090758215081759,-4.1942993961930535,0.0083343284609241,9.911175618165553e-08,-2.0791242231381104,-2.960161721536666,0.0007337549597327,15,15,15,15,8,15,3,15,13,15,13,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,2,15,15,15,3,3,3,15,15,12,12,3,15,3,12,3,15,15,3,15,15,15,15,3,15,15,15,15,15,15,15,15,3,15,15,15,3,15,15,3,3,15,3,3,15,6,3,12,6,15,3,15,15,12,15,12,15,15,15,15,15,15,0,3,15,15,3,15,15,12,15,10,15,15,3,3,3,15,12,15,15,3,3,3,15,12,15,4,15,15,15,15,12,3,15,15,3,12,15,6,15,3,3,15,15,3,15,15,15,3,15,15,15,15,15,15,15,15,0.08136088,Tratamiento recomendado,-1.8193274,-2.4986393,True,"RIF: 175 días, PZA: 179 días, SRT: 176 días, INH: 176 días",MisDatos/tratamientos_optimizados/paciente_113_tratamiento.csv
0.4085288925321422,0.2354842386209485,0.3044803654497325,0.3346852384838795,0.030280264973964,0.0300002308741989,0.0285379883521513,0.011901764634039,-5.151194814706219,-5.91774595443648,-6.033199895141041,-3.968368104894016,0.010882980715679,1.697371431710588e-07,-1.9632453669337584,-1.2784560076427138,0.0006748732689196,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,3,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,15,15,15,15,15,15,15,12,15,10,15,3,15,3,12,15,15,0,14,15,15,15,3,15,15,15,15,3,15,12,15,15,15,15,15,12,15,15,3,15,15,15,15,15,15,15,15,3,3,15,15,3,15,12,15,15,15,3,15,15,15,3,15,3,15,15,15,6,15,12,15,15,15,3,15,12,3,15,15,3,12,12,15,3,3,0,15,3,3,12,3,12,15,15,15,12,15,3,15,3,3,15,15,15,3,15,15,3,15,12,15,12,15,3,0.0002161546,Tratamiento recomendado,-1.7432768,-2.5141296,True,"RIF: 170 días, PZA: 172 días, SRT: 173 días, INH: 167 días",MisDatos/tratamientos_optimizados/paciente_114_tratamiento.csv
0.3847518660069632,0.2919356418015383,0.3069302138289001,0.3279000222504377,0.0367709218528444,0.0324421710364021,0.0259312265690055,0.0135169921017716,-5.141951947201078,-5.897936651500303,-6.1106840601682695,-3.9623738508994735,0.0109486414992646,6.801139166934903e-08,-1.960637066707788,-1.3661723070363498,0.0017487035331287,14,14,14,12,12,12,8,8,8,8,8,8,8,8,8,8,8,8,8,15,15,11,11,12,12,12,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,8,8,8,8,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7,7,7,7,7,7,6,6,6,6,6,6,6,9,9,7,13,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,6,0,0,0,0,0,0,0,0,0,0,11,9,9,9,9,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,15,15,13,13,13,14,14,14,14,14,14,9,9,9,10,10,0.0003147052,Tratamiento recomendado,-1.8134223,-2.4692369,True,"RIF: 175 días, PZA: 176 días, SRT: 176 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_115_tratamiento.csv
0.4315098546628771,0.2727876471679356,0.3137250237261398,0.3121423239604046,0.0354418362496088,0.0349432399114808,0.0276247538998769,0.0116792594507136,-5.075590343020513,-6.07864075020944,-6.147589658901939,-4.01447618478837,0.0085394950402805,1.584955556249486e-07,-2.0685597488106215,-1.1464334006755177,0.0013945710299896,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,12,15,15,15,15,15,12,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,1,15,15,15,15,15,15,3,15,15,15,12,15,15,15,12,15,2,15,15,3,15,15,15,12,3,15,15,15,3,15,10,12,15,12,3,3,15,12,12,15,15,7,15,15,12,15,12,1,15,1,0,3,3,15,3,15,15,15,12,15,15,15,15,8,15,15,5,15,12,3,15,3,3,3,15,12,15,3,0,12,3,15,15,15,15,3,3,15,15,12,15,15,15,15,3,15,15,15,15,15,15,12,12,15,15,3,15,15,15,15,7,2,12,14,12,15,12,15,3,3,15,15,15,15,15,15,15,15,0.00013975277,Tratamiento recomendado,-1.7807176,-2.4868698,True,"RIF: 174 días, PZA: 177 días, SRT: 174 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_116_tratamiento.csv
